AnimalID,SireID,DamID,FamilyID,SexID,TankID,M1BW,M2BW,M2Age
13G1002100,12G000K271,12G000M419,13F1306748,Female,T1,5.886666667,25.7,218
13G1002097,12G000K271,12G000M419,13F1306748,Female,T1,5.886666667,26.2,218
13G1002069,12G000K271,12G000M419,13F1306748,Female,T1,5.886666667,30.6,218
13G1002074,12G000K271,12G000M419,13F1306748,Female,T1,5.886666667,32.2,218
13G100621I,12G000K271,12G000M419,13F1306748,Female,T1,5.886666667,35.9,218
13G1001304,12G000M287,12G000M443,13F1306063,Female,T1,5.906666667,19.1,223
13G1001298,12G000M287,12G000M443,13F1306063,Male,T1,5.906666667,19.8,223
13G1001299,12G000M287,12G000M443,13F1306063,Male,T1,5.906666667,20.5,223
13G1001300,12G000M287,12G000M443,13F1306063,Male,T1,5.906666667,21.2,223
13G100253J,12G000M287,12G000M443,13F1306063,Male,T1,5.906666667,30.4,223
13G100263J,12G000M287,12G000M443,13F1306063,Female,T1,5.906666667,31.2,223
13G100265J,12G000M287,12G000M443,13F1306063,Female,T1,5.906666667,34.6,223
13G1002609,12G000W193,12G000W246,13F1306035,Male,T1,5.94,27.9,215
13G1002603,12G000W193,12G000W246,13F1306035,Male,T1,5.94,28.2,215
13G100182J,12G000W193,12G000W246,13F1306035,Male,T1,5.94,32.1,215
13G100046J,12G000W193,12G000W246,13F1306035,Male,T1,5.94,34,215
13G100033J,12G000W193,12G000W246,13F1306035,Female,T1,5.94,38.7,215
13G1002614,12G000W193,12G000W246,13F1306035,Female,T1,5.94,40.6,215
13G1001578,12G000M771,12G000V382,13F1367100,Male,T1,6.02,27.8,212
13G1001580,12G000M771,12G000V382,13F1367100,Female,T1,6.02,31.6,212
13G1001575,12G000M771,12G000V382,13F1367100,Female,T1,6.02,35.5,212
13G1001565,12G000M771,12G000V382,13F1367100,Female,T1,6.02,37.2,212
13G100235I,12G000M771,12G000V382,13F1367100,Female,T1,6.02,38.6,212
13G1001577,12G000M771,12G000V382,13F1367100,Female,T1,6.02,39.3,212
13G1002065,12G000V480,12G000V362,13F1306026,Male,T1,6.06,27.6,220
13G1002090,12G000V480,12G000V362,13F1306026,Male,T1,6.06,28.1,220
13G1002082,12G000V480,12G000V362,13F1306026,Male,T1,6.06,29.9,220
13G1002101,12G000V480,12G000V362,13F1306026,Male,T1,6.06,30.9,220
13G1002076,12G000V480,12G000V362,13F1306026,Female,T1,6.06,31.3,220
13G100686I,12G000V480,12G000V362,13F1306026,Male,T1,6.06,31.6,220
13G100617I,12G000V480,12G000V362,13F1306026,Male,T1,6.06,32.3,220
13G1002071,12G000V480,12G000V362,13F1306026,Female,T1,6.06,34.4,220
13G1002060,12G000V480,12G000V362,13F1306026,Female,T1,6.06,34.7,220
13G100687I,12G000V480,12G000V362,13F1306026,Female,T1,6.06,36.7,220
13G1002212,12G000M744,12G000V595,13F1306025,Male,T1,6.08,28.6,220
13G1002217,12G000M744,12G000V595,13F1306025,Male,T1,6.08,29.1,220
13G1002193,12G000M744,12G000V595,13F1306025,Female,T1,6.08,34.6,220
13G100840I,12G000M744,12G000V595,13F1306025,Female,T1,6.08,40.5,220
13G1002512,12G000W304,12G000W165,13F1306032,Female,T1,6.086666667,22.2,214
13G1002527,12G000W304,12G000W165,13F1306032,Female,T1,6.086666667,22.5,214
13G1002517,12G000W304,12G000W165,13F1306032,Female,T1,6.086666667,27.6,214
13G1002495,12G000W304,12G000W165,13F1306032,Male,T1,6.086666667,29.7,214
13G1001985,12G000M783,12G000M722,13F1367070,Male,T1,6.093333333,27.6,215
13G100633I,12G000M783,12G000M722,13F1367070,Male,T1,6.093333333,30.1,215
13G1001984,12G000M783,12G000M722,13F1367070,Male,T1,6.093333333,31.4,215
13G1002002,12G000M783,12G000M722,13F1367070,Female,T1,6.093333333,35.6,215
13G1001998,12G000M783,12G000M722,13F1367070,Female,T1,6.093333333,37,215
13G100695I,12G000M783,12G000M722,13F1367070,Female,T1,6.093333333,37.9,215
13G100610I,12G000M783,12G000M722,13F1367070,Female,T1,6.093333333,39.9,215
13G1001979,12G000M783,12G000M722,13F1367070,Female,T1,6.093333333,40.6,215
13G1000407,12G000M769,12G000V379,13F1306033,Male,T1,6.1,27.1,212
13G1000418,12G000M769,12G000V379,13F1306033,Male,T1,6.1,29.4,212
13G1000406,12G000M769,12G000V379,13F1306033,Male,T1,6.1,30.5,212
13G1000420,12G000M769,12G000V379,13F1306033,Male,T1,6.1,31.1,212
13G1000401,12G000M769,12G000V379,13F1306033,Female,T1,6.1,37.3,212
13G100349I,12G000M769,12G000V379,13F1306033,Female,T1,6.1,39.6,212
13G1000412,12G000M769,12G000V379,13F1306033,Female,T1,6.1,43.2,212
13G1003638,12G000W258,12G000K544,13F1306711,Male,T1,6.126666667,24.8,223
13G1003631,12G000W258,12G000K544,13F1306711,Male,T1,6.126666667,25.6,223
13G100837I,12G000W258,12G000K544,13F1306711,Male,T1,6.126666667,27.5,223
13G100889I,12G000W258,12G000K544,13F1306711,Male,T1,6.126666667,27.8,223
13G1003620,12G000W258,12G000K544,13F1306711,Female,T1,6.126666667,32.8,223
13G1003617,12G000W258,12G000K544,13F1306711,Female,T1,6.126666667,32.9,223
13G1002250,12G000K746,12G000W095,13F1306055,Male,T1,6.14,27.5,222
13G1002226,12G000K746,12G000W095,13F1306055,Male,T1,6.14,30.7,222
13G100882I,12G000K746,12G000W095,13F1306055,Male,T1,6.14,32.4,222
13G1002265,12G000K746,12G000W095,13F1306055,Female,T1,6.14,34.5,222
13G100884I,12G000K746,12G000W095,13F1306055,Female,T1,6.14,40.3,222
13G100418J,12G000K271,12G000M419,13F1306748,Male,T1,6.18,26.8,219
13G1004021,12G000K271,12G000M419,13F1306748,Female,T1,6.18,27.7,219
13G1004010,12G000K271,12G000M419,13F1306748,Female,T1,6.18,28.6,219
13G1004041,12G000K271,12G000M419,13F1306748,Female,T1,6.18,29.3,219
13G1004014,12G000K271,12G000M419,13F1306748,Female,T1,6.18,31.1,219
13G1001896,12G000M223,12G000W295,13F1367089,Female,T1,6.193333333,26.3,213
13G1001862,12G000M223,12G000W295,13F1367089,Male,T1,6.193333333,27.6,213
13G1001892,12G000M223,12G000W295,13F1367089,Female,T1,6.193333333,29.2,213
13G100674I,12G000M223,12G000W295,13F1367089,Male,T1,6.193333333,30.4,213
13G1001893,12G000M223,12G000W295,13F1367089,Female,T1,6.193333333,32.2,213
13G1001898,12G000M223,12G000W295,13F1367089,Female,T1,6.193333333,33.6,213
13G100691I,12G000M223,12G000W295,13F1367089,Female,T1,6.193333333,34.2,213
13G1000710,12G000M771,12G000V382,13F1367100,Male,T1,6.2,27.4,212
13G100761I,12G000M771,12G000V382,13F1367100,Male,T1,6.2,29.5,212
13G100752I,12G000M771,12G000V382,13F1367100,Male,T1,6.2,31.3,212
13G1000721,12G000M771,12G000V382,13F1367100,Female,T1,6.2,32,212
13G100793I,12G000M771,12G000V382,13F1367100,Male,T1,6.2,33.5,212
13G1000696,12G000M771,12G000V382,13F1367100,Female,T1,6.2,34.1,212
13G1000691,12G000M771,12G000V382,13F1367100,Male,T1,6.2,34.3,212
13G1000701,12G000M771,12G000V382,13F1367100,Female,T1,6.2,35.8,212
13G1000723,12G000M771,12G000V382,13F1367100,Female,T1,6.2,37,212
13G100770I,12G000M771,12G000V382,13F1367100,Female,T1,6.2,37.7,212
13G1003963,12G000K987,12G000K608,13F1306052,Male,T1,6.213333333,25.6,223
13G1003957,12G000K987,12G000K608,13F1306052,Male,T1,6.213333333,26.4,223
13G1003938,12G000K987,12G000K608,13F1306052,Male,T1,6.213333333,27.5,223
13G100472J,12G000K987,12G000K608,13F1306052,Male,T1,6.213333333,28.4,223
13G1003954,12G000K987,12G000K608,13F1306052,Male,T1,6.213333333,31.2,223
13G100416J,12G000K987,12G000K608,13F1306052,Female,T1,6.213333333,33.8,223
13G100497J,12G000K987,12G000K608,13F1306052,Female,T1,6.213333333,34.1,223
13G1003962,12G000K987,12G000K608,13F1306052,Female,T1,6.213333333,36.7,223
13G1000915,12G000V502,12G000W041,13F1367067,Male,T1,6.266666667,27.1,216
13G1000918,12G000V502,12G000W041,13F1367067,Male,T1,6.266666667,29.6,216
13G1000925,12G000V502,12G000W041,13F1367067,Male,T1,6.266666667,31,216
13G1000927,12G000V502,12G000W041,13F1367067,Female,T1,6.266666667,33.5,216
13G1000924,12G000V502,12G000W041,13F1367067,Female,T1,6.266666667,34.6,216
13G100977I,12G000V502,12G000W041,13F1367067,Female,T1,6.266666667,36.6,216
13G100949I,12G000V502,12G000W041,13F1367067,Female,T1,6.266666667,36.8,216
13G1001646,12G000M087,12G000K985,13F1367013,Male,T1,6.286666667,24,222
13G1001679,12G000M087,12G000K985,13F1367013,Female,T1,6.286666667,27.5,222
13G1001650,12G000M087,12G000K985,13F1367013,Female,T1,6.286666667,29.3,222
13G1001655,12G000M087,12G000K985,13F1367013,Female,T1,6.286666667,30.1,222
13G1001661,12G000M087,12G000K985,13F1367013,Female,T1,6.286666667,31.1,222
13G1001676,12G000M087,12G000K985,13F1367013,Female,T1,6.286666667,31.9,222
13G1001685,12G000M087,12G000K985,13F1367013,Female,T1,6.286666667,33.7,222
13G1000779,12G000V480,12G000V362,13F1306026,Male,T1,6.313333333,21.3,220
13G1000789,12G000V480,12G000V362,13F1306026,Male,T1,6.313333333,22.3,220
13G1000785,12G000V480,12G000V362,13F1306026,Male,T1,6.313333333,24.5,220
13G100755I,12G000V480,12G000V362,13F1306026,Female,T1,6.313333333,30,220
13G100673I,12G000V480,12G000V362,13F1306026,Female,T1,6.313333333,33.1,220
13G100540I,12G000V480,12G000V362,13F1306026,Female,T1,6.313333333,35.4,220
13G1000787,12G000V480,12G000V362,13F1306026,Female,T1,6.313333333,36.1,220
13G100716I,12G000V480,12G000V362,13F1306026,Female,T1,6.313333333,38.4,220
13G100627I,12G000M223,12G000W295,13F1367089,Male,T1,6.326666667,30.2,213
13G1002053,12G000M223,12G000W295,13F1367089,Female,T1,6.326666667,32.3,213
13G1002027,12G000M223,12G000W295,13F1367089,Female,T1,6.326666667,33.7,213
13G1002026,12G000M223,12G000W295,13F1367089,Female,T1,6.326666667,34.5,213
13G100838I,12G000W010,12G000K341,13F1306054,Male,T1,6.34,32.5,221
13G1003822,12G000W010,12G000K341,13F1306054,Male,T1,6.34,34.2,221
13G100581I,12G000W010,12G000K341,13F1306054,Male,T1,6.34,34.4,221
13G100814I,12G000W010,12G000K341,13F1306054,Female,T1,6.34,35.3,221
13G100352I,12G000K746,12G000W095,13F1306055,Male,T1,6.38,31.5,222
13G1000335,12G000K746,12G000W095,13F1306055,Female,T1,6.38,34.8,222
13G100321I,12G000K746,12G000W095,13F1306055,Female,T1,6.38,34.9,222
13G1000343,12G000K746,12G000W095,13F1306055,Male,T1,6.38,36.5,222
13G1000322,12G000K746,12G000W095,13F1306055,Female,T1,6.38,37.2,222
13G1000348,12G000K746,12G000W095,13F1306055,Female,T1,6.38,39.4,222
13G100027I,12G000V502,12G000W041,13F1367067,Male,T1,6.393333333,28,215
13G100020I,12G000V502,12G000W041,13F1367067,Male,T1,6.393333333,31.9,215
13G1001799,12G000V502,12G000W041,13F1367067,Female,T1,6.393333333,32.6,215
13G1001793,12G000V502,12G000W041,13F1367067,Female,T1,6.393333333,33.9,215
13G1001812,12G000V502,12G000W041,13F1367067,Female,T1,6.393333333,34.9,215
13G1001807,12G000V502,12G000W041,13F1367067,Female,T1,6.393333333,35.2,215
13G1001872,12G000M422,12G000K235,13F1306067,Male,T1,6.4,22.4,220
13G1001879,12G000M422,12G000K235,13F1306067,Male,T1,6.4,23.3,220
13G1001897,12G000M422,12G000K235,13F1306067,Male,T1,6.4,23.8,220
13G1001884,12G000M422,12G000K235,13F1306067,Female,T1,6.4,24.6,220
13G1001891,12G000M422,12G000K235,13F1306067,Male,T1,6.4,24.8,220
13G1001874,12G000M422,12G000K235,13F1306067,Male,T1,6.4,24.9,220
13G100667I,12G000M422,12G000K235,13F1306067,Male,T1,6.4,27,220
13G1001880,12G000M422,12G000K235,13F1306067,Female,T1,6.4,29.2,220
13G100605I,12G000M422,12G000K235,13F1306067,Male,T1,6.4,29.3,220
13G100677I,12G000M422,12G000K235,13F1306067,Female,T1,6.4,34.5,220
13G100024J,12G000K987,12G000K608,13F1306052,Male,T1,6.433333333,27.8,223
13G1002771,12G000K987,12G000K608,13F1306052,Male,T1,6.433333333,29.1,223
13G1002804,12G000K987,12G000K608,13F1306052,Female,T1,6.433333333,30.4,223
13G1002769,12G000K987,12G000K608,13F1306052,Female,T1,6.433333333,32.7,223
13G1002802,12G000K987,12G000K608,13F1306052,Female,T1,6.433333333,36,223
13G1002798,12G000K987,12G000K608,13F1306052,Female,T1,6.433333333,37.1,223
13G100031J,12G000K987,12G000K608,13F1306052,Female,T1,6.433333333,41,223
13G1003253,12G000M783,12G000M722,13F1367070,Male,T1,6.446666667,29.3,215
13G1003241,12G000M783,12G000M722,13F1367070,Male,T1,6.446666667,29.9,215
13G1003242,12G000M783,12G000M722,13F1367070,Female,T1,6.446666667,33.7,215
13G100476I,12G000M783,12G000M722,13F1367070,Female,T1,6.446666667,35.1,215
13G1003259,12G000M783,12G000M722,13F1367070,Female,T1,6.446666667,36.4,215
13G1003265,12G000M783,12G000M722,13F1367070,Female,T1,6.446666667,36.8,215
13G1003251,12G000M783,12G000M722,13F1367070,Female,T1,6.446666667,38.8,215
13G1003238,12G000M783,12G000M722,13F1367070,Female,T1,6.446666667,39.7,215
13G100475I,12G000M783,12G000M722,13F1367070,Female,T1,6.446666667,41.8,215
13G101418I,12G000M783,12G000M722,13F1367070,Female,T1,6.446666667,43.3,215
13G100523I,12G000W132,12G000K544,13F1306068,Male,T1,6.506666667,26.6,219
13G100567I,12G000W132,12G000K544,13F1306068,Male,T1,6.506666667,27.3,219
13G100869I,12G000V506,12G000V328,13F1367097,Male,T1,6.506666667,30.5,213
13G1003534,12G000W132,12G000K544,13F1306068,Female,T1,6.506666667,31.9,219
13G100582I,12G000W132,12G000K544,13F1306068,Female,T1,6.506666667,33.6,219
13G100827I,12G000V506,12G000V328,13F1367097,Female,T1,6.506666667,37.2,213
13G1001585,12G000M783,12G000M722,13F1367070,Male,T1,6.54,25.5,215
13G100213I,12G000M783,12G000M722,13F1367070,Male,T1,6.54,26.9,215
13G1001602,12G000M783,12G000M722,13F1367070,Male,T1,6.54,27,215
13G100246I,12G000M783,12G000M722,13F1367070,Male,T1,6.54,30.3,215
13G100277I,12G000M783,12G000M722,13F1367070,Male,T1,6.54,31.7,215
13G100283I,12G000M783,12G000M722,13F1367070,Female,T1,6.54,33.8,215
13G100233I,12G000M783,12G000M722,13F1367070,Female,T1,6.54,34,215
13G1000176,12G000V581,12G000W251,13F1306045,Male,T1,6.553333333,22.5,214
13G1000172,12G000V581,12G000W251,13F1306045,Male,T1,6.553333333,23.8,214
13G100956G,12G000V581,12G000W251,13F1306045,Male,T1,6.553333333,25.6,214
13G1000169,12G000V581,12G000W251,13F1306045,Male,T1,6.553333333,25.8,214
13G100961G,12G000V581,12G000W251,13F1306045,Male,T1,6.553333333,26.3,214
13G1000167,12G000V581,12G000W251,13F1306045,Female,T1,6.553333333,27.3,214
13G100923G,12G000V581,12G000W251,13F1306045,Female,T1,6.553333333,30.8,214
13G1000177,12G000V581,12G000W251,13F1306045,Female,T1,6.553333333,31.8,214
13G100997G,12G000V581,12G000W251,13F1306045,Female,T1,6.553333333,33.8,214
13G1000175,12G000V581,12G000W251,13F1306045,Female,T1,6.553333333,36.1,214
13G1001075,12G000V433,12G000V307,13F1306031,Male,T1,6.56,32.8,214
13G1001084,12G000V433,12G000V307,13F1306031,Male,T1,6.56,34.1,214
13G100631I,12G000V433,12G000V307,13F1306031,Male,T1,6.56,35.2,214
13G100945I,12G000V433,12G000V307,13F1306031,Female,T1,6.56,39,214
13G1001081,12G000V433,12G000V307,13F1306031,Female,T1,6.56,39.1,214
13G1001068,12G000V433,12G000V307,13F1306031,Female,T1,6.56,39.3,214
13G1001955,12G000W258,12G000K544,13F1306711,Male,T1,6.58,24.5,222
13G1001929,12G000W258,12G000K544,13F1306711,Male,T1,6.58,24.7,222
13G1001946,12G000W258,12G000K544,13F1306711,Male,T1,6.58,26.1,222
13G1001940,12G000W258,12G000K544,13F1306711,Female,T1,6.58,29.9,222
13G1001938,12G000W258,12G000K544,13F1306711,Female,T1,6.58,31,222
13G1001967,12G000W258,12G000K544,13F1306711,Female,T1,6.58,32.7,222
13G100646I,12G000W258,12G000K544,13F1306711,Female,T1,6.58,34.3,222
13G100072I,12G000W258,12G000K544,13F1306711,Female,T1,6.58,37.1,222
13G100678I,12G000W258,12G000K544,13F1306711,Female,T1,6.58,38.1,222
13G1002604,12G000W304,12G000W165,13F1306032,Female,T1,6.593333333,18.9,214
13G1001770,12G000V480,12G000V362,13F1306026,Male,T1,6.593333333,24.4,220
13G1002613,12G000W304,12G000W165,13F1306032,Male,T1,6.593333333,25.4,214
13G1002574,12G000W304,12G000W165,13F1306032,Male,T1,6.593333333,26.3,214
13G1001761,12G000V480,12G000V362,13F1306026,Male,T1,6.593333333,26.7,220
13G1002588,12G000W304,12G000W165,13F1306032,Male,T1,6.593333333,28.1,214
13G100135J,12G000W304,12G000W165,13F1306032,Male,T1,6.593333333,28.7,214
13G100057I,12G000V480,12G000V362,13F1306026,Male,T1,6.593333333,29,220
13G1002594,12G000W304,12G000W165,13F1306032,Male,T1,6.593333333,29.6,214
13G1001752,12G000V480,12G000V362,13F1306026,Female,T1,6.593333333,31.6,220
13G1001758,12G000V480,12G000V362,13F1306026,Female,T1,6.593333333,32.5,220
13G100062I,12G000V480,12G000V362,13F1306026,Female,T1,6.593333333,33.3,220
13G1002600,12G000W304,12G000W165,13F1306032,Female,T1,6.593333333,34.7,214
13G100064I,12G000V480,12G000V362,13F1306026,Female,T1,6.593333333,35.8,220
13G100108J,12G000W304,12G000W165,13F1306032,Female,T1,6.593333333,37,214
13G1002508,12G000V442,12G000V381,13F1306057,Male,T1,6.6,22.5,222
13G1002506,12G000V442,12G000V381,13F1306057,Male,T1,6.6,25.2,222
13G1002526,12G000V442,12G000V381,13F1306057,Female,T1,6.6,25.5,222
13G100095J,12G000V442,12G000V381,13F1306057,Male,T1,6.6,28.2,222
13G1002504,12G000V442,12G000V381,13F1306057,Female,T1,6.6,28.8,222
13G1002522,12G000V442,12G000V381,13F1306057,Female,T1,6.6,29.3,222
13G1002513,12G000V442,12G000V381,13F1306057,Female,T1,6.6,29.4,222
13G1002499,12G000V442,12G000V381,13F1306057,Female,T1,6.6,31.2,222
13G1002507,12G000V442,12G000V381,13F1306057,Female,T1,6.6,31.7,222
13G1002498,12G000V442,12G000V381,13F1306057,Female,T1,6.6,32.9,222
13G100952G,12G000K069,12G000M250,13F1306725,Male,T1,6.62,30,220
13G1000106,12G000K069,12G000M250,13F1306725,Male,T1,6.62,30.9,220
13G1000123,12G000K069,12G000M250,13F1306725,Male,T1,6.62,34.4,220
13G100930G,12G000K069,12G000M250,13F1306725,Female,T1,6.62,36.7,220
13G100806G,12G000K069,12G000M250,13F1306725,Female,T1,6.62,37.2,220
13G100945G,12G000K069,12G000M250,13F1306725,Female,T1,6.62,38.8,220
13G100725G,12G000K069,12G000M250,13F1306725,Female,T1,6.62,39,220
13G1003796,12G000V403,12G000V322,13F1306043,Male,T1,6.626666667,21.4,221
13G1003836,12G000V403,12G000V322,13F1306043,Male,T1,6.626666667,26,221
13G100819I,12G000V403,12G000V322,13F1306043,Male,T1,6.626666667,29.9,221
13G1003824,12G000V403,12G000V322,13F1306043,Female,T1,6.626666667,30.4,221
13G1002545,12G000V401,12G000M707,13F1306017,Male,T1,6.626666667,31.3,223
13G101090J,12G000V401,12G000M707,13F1306017,Male,T1,6.626666667,32.1,223
13G1003833,12G000V403,12G000V322,13F1306043,Female,T1,6.626666667,33,221
13G1003829,12G000V403,12G000V322,13F1306043,Female,T1,6.626666667,33.5,221
13G100187J,12G000V401,12G000M707,13F1306017,Male,T1,6.626666667,34.1,223
13G100863I,12G000V403,12G000V322,13F1306043,Female,T1,6.626666667,34.9,221
13G1002560,12G000V401,12G000M707,13F1306017,Male,T1,6.626666667,37.6,223
13G100516I,12G000V451,12G000V339,13F1306745,Female,T1,6.626666667,38,218
13G100132J,12G000V401,12G000M707,13F1306017,Female,T1,6.626666667,39.8,223
13G1003828,12G000V403,12G000V322,13F1306043,Female,T1,6.626666667,40.3,221
13G1002359,12G000W010,12G000K341,13F1306054,Male,T1,6.633333333,28.2,221
13G1003779,12G000K010,12G000K721,13F1306066,Male,T1,6.633333333,28.7,218
13G1002375,12G000W010,12G000K341,13F1306054,Male,T1,6.633333333,29.6,221
13G100850I,12G000K010,12G000K721,13F1306066,Male,T1,6.633333333,33,218
13G100810I,12G000K010,12G000K721,13F1306066,Male,T1,6.633333333,33.1,218
13G1002358,12G000W010,12G000K341,13F1306054,Female,T1,6.633333333,33.4,221
13G100011J,12G000W010,12G000K341,13F1306054,Male,T1,6.633333333,33.6,221
13G1003782,12G000K010,12G000K721,13F1306066,Male,T1,6.633333333,34.4,218
13G101831I,12G000K010,12G000K721,13F1306066,Male,T1,6.633333333,34.6,218
13G1003780,12G000K010,12G000K721,13F1306066,Female,T1,6.633333333,34.8,218
13G100102J,12G000W010,12G000K341,13F1306054,Female,T1,6.633333333,36.1,221
13G1003775,12G000K010,12G000K721,13F1306066,Female,T1,6.633333333,40.3,218
13G1002096,12G000M281,12G000V597,13F1306073,Male,T1,6.64,27.7,221
13G1002099,12G000M281,12G000V597,13F1306073,Male,T1,6.64,29.5,221
13G1002079,12G000M281,12G000V597,13F1306073,Male,T1,6.64,33.7,221
13G1002081,12G000M281,12G000V597,13F1306073,Female,T1,6.64,35,221
13G100681I,12G000M281,12G000V597,13F1306073,Female,T1,6.64,35.4,221
13G100683I,12G000M281,12G000V597,13F1306073,Female,T1,6.64,37.7,221
13G1002210,12G000W192,12G000M001,13F1367065,Male,T1,6.646666667,26.3,215
13G1002192,12G000W192,12G000M001,13F1367065,Male,T1,6.646666667,27.2,215
13G1002202,12G000W192,12G000M001,13F1367065,Male,T1,6.646666667,29.8,215
13G1002221,12G000W192,12G000M001,13F1367065,Male,T1,6.646666667,30.2,215
13G1002209,12G000W192,12G000M001,13F1367065,Female,T1,6.646666667,31.3,215
13G101852I,12G000W192,12G000M001,13F1367065,Male,T1,6.646666667,32.3,215
13G1002215,12G000W192,12G000M001,13F1367065,Female,T1,6.646666667,36.1,215
13G1001323,12G000W228,12G000W066,13F1367026,Female,T1,6.653333333,30.7,221
13G100243J,12G000W228,12G000W066,13F1367026,Female,T1,6.653333333,38.8,221
13G100279J,12G000W228,12G000W066,13F1367026,Female,T1,6.653333333,39.9,221
13G1003636,12G000K797,12G000K310,13F1306056,Male,T1,6.666666667,16.8,223
13G1003630,12G000K797,12G000K310,13F1306056,Male,T1,6.666666667,23,223
13G1003626,12G000K797,12G000K310,13F1306056,Male,T1,6.666666667,25.5,223
13G1002305,12G000W132,12G000K544,13F1306068,Male,T1,6.666666667,25.8,220
13G1003639,12G000K797,12G000K310,13F1306056,Male,T1,6.666666667,26.2,223
13G100164J,12G000W132,12G000K544,13F1306068,Male,T1,6.666666667,27.7,220
13G1002273,12G000W132,12G000K544,13F1306068,Male,T1,6.666666667,29.1,220
13G1003623,12G000K797,12G000K310,13F1306056,Female,T1,6.666666667,29.5,223
13G100167J,12G000W132,12G000K544,13F1306068,Male,T1,6.666666667,30.2,220
13G1002293,12G000W132,12G000K544,13F1306068,Female,T1,6.666666667,33,220
13G1002290,12G000W132,12G000K544,13F1306068,Female,T1,6.666666667,33.3,220
13G1002300,12G000W132,12G000K544,13F1306068,Female,T1,6.666666667,34,220
13G1002310,12G000W132,12G000K544,13F1306068,Female,T1,6.666666667,35.3,220
13G100580I,12G000K797,12G000K310,13F1306056,Female,T1,6.666666667,35.6,223
13G100405I,12G000K797,12G000K310,13F1306056,Female,T1,6.666666667,36.1,223
